BEER_ID	BEER	ABV	IBU	GRAVITY	COLOR	CATEGORY_ID	CATEGORY_NAME	STYLE_ID	STYLE_NAME
343	Lost Abbey Red Barn	6.7	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
344	Lost Abbey Serpent's Stout	11	70	1.024	35	11	Stout	7	American Double / Imperial Stout
332	Lost Abbey The Angel's Share (Bourbon Barrel-Aged)	12.5	85	1.02	13	14	Barley Wine	13	American Strong Ale
331	Lost Abbey The Angel's Share (Brandy Barrel-Aged)	12.5	85	1.02	13	14	Barley Wine	13	American Strong Ale
345	Lost Abbey Witch's Wit	4.8	15	1.01	3	26	Wheat Beer	38	Witbier
1617	Lost Coast 8 Ball Stout	6.3	55	1.016	35	11	Stout	12	American Stout
1618	Lost Coast Alleycat Amber	5.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1619	Lost Coast Downtown Brown	5	20	1.011	22	13	Brown Ale	43	English Brown Ale
1620	Lost Coast Great White	4.8	15	1.01	3	26	Wheat Beer	38	Witbier
1621	Lost Coast Indica India Pale Ale	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
1622	Lost Coast Winterbraun	6.5	20	1.011	22	13	Brown Ale	43	English Brown Ale
1301	Lowenbrau Munich Löwenbräu Original	5.2	19	1.01	4	20	Lager	94	Munich Helles Lager
1731	Luxembourg Diekirch Premium	4.8	12	1.006	3	20	Lager	84	Euro Pale Lager
2143	Mac and Jack's African Amber	?	NULL	NULL	NULL	29	Amber	NULL	NULL
1302	Mad River Jamaica Red Ale	6.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1303	Mad River John Barleycorn	9.5	85	1.022	14	14	Barley Wine	2	American Barleywine
1304	Mad River Steelhead Double IPA	8.6	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1305	Mad River Steelhead Extra Pale Ale	5.6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1306	Mad River Steelhead Extra Stout	6.6	55	1.016	35	11	Stout	12	American Stout
1307	Mad River Steelhead Scotch Porter	6	27	1.011	25	23	Porter	48	English Porter
346	Magic Hat #9	4.6	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
735	Magic Hat Blind Faith	5.6	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
347	Magic Hat Circus Boy	5.4	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1838	Magic Hat Hex	5.4	32	1.012	13	29	Amber	1	American Amber / Red Ale
348	Magic Hat Hi.P.A.	5.8	50	1.014	11	10	India Pale Ale	8	American IPA
736	Magic Hat Hocus Pocus	4.5	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
737	Magic Hat Jinx	6.9	NULL	NULL	NULL	25	Scottish Style Ale	NULL	NULL
349	Magic Hat Lucky Kat	5.8	50	1.014	11	10	India Pale Ale	8	American IPA
350	Magic Hat Odd Notion Fall '09	6.2	25	1.015	16	11	Stout	21	Belgian Dark Ale
351	Magic Hat Odd Notion Spring '09	5	20	1.013	8	12	Pilsner	102	Herbed / Spiced Beer
352	Magic Hat Odd Notion Summer '09	5	25	1.012	11	20	Lager	23	Belgian Pale Ale
353	Magic Hat Roxy Rolles	5.8	32	1.012	13	29	Amber	1	American Amber / Red Ale
354	Magic Hat Wacko	4.5	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1836	Mammoth Brewing IPA 395	8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1841	Marshall Brewing Atlas IPA	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
1844	Marshall Brewing Big Jamoke	6.8	35	1.014	29	23	Porter	11	American Porter
1842	Marshall Brewing McNellie's Pub Ale	5	30	1.009	9	28	Bitter	42	English Bitter
1840	Marshall Brewing Oktoberfest	6	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1843	Marshall Brewing Old Pavilion	5	35	1.01	4	12	Pilsner	90	German Pilsener
1845	Marshall Brewing Sundown Wheat	4.7	15	1.01	3	26	Wheat Beer	38	Witbier
974	Matt Brewing Mississippi Mud Black & Tan	5	25	1.012	25	13	Brown Ale	15	Black & Tan
975	Matt Brewing Pete's Wicked Ale	5.3	20	1.011	22	13	Brown Ale	43	English Brown Ale
976	Matt Brewing Pete's Wicked Strawberry Blonde	5	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
1592	Maui Big Swell IPA	6.3	50	1.014	11	10	India Pale Ale	8	American IPA
1593	Maui CoCoNut Porter	5.7	35	1.014	29	23	Porter	11	American Porter
1758	Mayflower IPA	7	50	1.014	11	10	India Pale Ale	8	American IPA
1759	Mayflower Porter	5.5	27	1.011	25	23	Porter	48	English Porter
1459	McAuslan St. Ambroise Oatmeal Stout	5	33	1.015	32	11	Stout	54	Oatmeal Stout
355	Meantime Coffee Porter	6	27	1.011	25	23	Porter	48	English Porter
356	Meantime IPA	7.5	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
357	Meantime London Porter	6.5	27	1.011	25	23	Porter	48	English Porter
1308	Meantime London Stout	4.5	38	1.01	33	11	Stout	49	English Stout
358	Meantime Scotch Ale	8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1309	Mendocino Black Hawk Stout	5.2	55	1.016	35	11	Stout	12	American Stout
1741	Mendocino Blue Heron	6.1	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1310	Mendocino Eye of the Hawk	8	85	1.02	13	36	Strong Ale	13	American Strong Ale
1311	Mendocino Red Tail Ale	6	32	1.012	13	29	Amber	1	American Amber / Red Ale
1312	Mendocino White Hawk IPA	7	50	1.014	11	10	India Pale Ale	8	American IPA
1652	Metropolitan Dynamo	5.6	24	1.012	13	20	Lager	98	Vienna Lager
1653	Metropolitan Flywheel	5	35	1.01	4	12	Pilsner	90	German Pilsener
1654	Metropolitan Krankshaft	5	25	1.009	4	39	Kolsch	65	Kölsch
852	Michelob Amber Bock	5.2	22	1.016	17	16	Bock Beer	86	Bock
853	Michelob Bavarian Style Wheat	5.2	12	1.012	5	26	Wheat Beer	63	Hefeweizen
738	Michelob Beach Bum Blonde	5.4	NULL	NULL	NULL	30	Blonde	NULL	NULL
854	Michelob Dunkel Weisse	5.5	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
855	Michelob Honey Lager	4.9	NULL	NULL	NULL	20	Lager	NULL	NULL
856	Michelob Honey Wheat	5.6	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
739	Michelob Hop Hound Amber Wheat	5.3	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
857	Michelob Jack's Pumpkin Spice	5.5	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
858	Michelob Lager	5	10	1.006	3	20	Lager	78	American Pale Lager
859	Michelob Light	4.3	10	1.001	3	20	Lager	80	Light Lager
860	Michelob Marzen	4.9	NULL	NULL	NULL	42	Marzen	NULL	NULL
1964	Michelob Original Lager	5	10	1.006	3	20	Lager	78	American Pale Lager
861	Michelob Pale Ale	5.2	30	1.01	9	31	Pale Ale	46	English Pale Ale
1965	Michelob Pale Ale	5.5	30	1.01	9	31	Pale Ale	46	English Pale Ale
862	Michelob Porter	5.9	35	1.014	29	23	Porter	11	American Porter
1966	Michelob Porter	5.9	35	1.014	29	23	Porter	11	American Porter
740	Michelob Shock Top	5.2	15	1.01	3	26	Wheat Beer	38	Witbier
359	Michelob Ultra	4.2	10	1.001	3	20	Lager	80	Light Lager
360	Michelob Ultra Amber	5	10	1.001	3	20	Lager	80	Light Lager
863	Michelob Winter's Bourbon Cask Ale	6	25	1.016	17	44	Fruit/Vegetable	57	Winter Warmer
2144	Michigan Celis Grand Cru	8	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2145	Michigan Celis Pale Bock	3.9	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2146	Michigan Celis Raspberry	3.9	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
2147	Michigan Celis White	3.9	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2148	Michigan High Seas India Pale Ale	7.2	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2149	Michigan Mackinac Pale Ale	5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2150	Michigan Nut Brown Ale	5	NULL	NULL	NULL	13	Brown Ale	NULL	NULL
2151	Michigan Peninsula Porter	5.5	NULL	NULL	NULL	23	Porter	NULL	NULL
2152	Michigan Screamin' Pumpkin Spiced Ale	6	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
2153	Michigan Sunset Amber	5	NULL	NULL	NULL	20	Lager	NULL	NULL
2154	Michigan Superior Stout	5.5	NULL	NULL	NULL	11	Stout	NULL	NULL
1313	Middle Ages Beast Bitter	5.3	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1314	Middle Ages Black Heart Stout	6.6	38	1.01	33	11	Stout	49	English Stout
1315	Middle Ages Dragonslayer	9.5	70	1.024	35	11	Stout	56	Russian Imperial Stout
1320	Middle Ages Druid Fluid	9.5	85	1.022	14	14	Barley Wine	2	American Barleywine
1316	Middle Ages Grail Ale	5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1317	Middle Ages ImPaled Ale	6.5	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1318	Middle Ages Kilt Tilter	9	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1319	Middle Ages Wailing Wench	8	85	1.02	13	36	Strong Ale	13	American Strong Ale
361	Midnight Sun Arctic Devil	14	52	1.024	15	14	Barley Wine	41	English Barleywine
864	Midnight Sun Arctic Rhino Coffee Porter	5	35	1.014	29	23	Porter	11	American Porter
362	Midnight Sun Cohoho	8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
363	Midnight Sun Conspiracy	8.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
868	Midnight Sun Épluche-Culotte	8.5	30	1.011	6	9	Tripel	37	Tripel
865	Midnight Sun Kodiak Brown	5	20	1.011	22	13	Brown Ale	43	English Brown Ale
866	Midnight Sun La Mâitresse du Moine	11.5	20	1.013	13	33	Dubbel	28	Dubbel
364	Midnight Sun Melt Down	8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
867	Midnight Sun Sockeye Red IPA	5.7	50	1.014	11	10	India Pale Ale	8	American IPA
365	Mikkeller All Others Pale	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
366	Mikkeller Amarillo Single Hop IPA	7	50	1.014	11	10	India Pale Ale	8	American IPA
869	Mikkeller Beer Geek Breakfast	7.5	NULL	NULL	NULL	11	Stout	NULL	NULL
870	Mikkeller Beer Geek Brunch Weasel	10.9	NULL	NULL	NULL	11	Stout	NULL	NULL
367	Mikkeller Big Worse Barley Wine	12	85	1.022	14	14	Barley Wine	2	American Barleywine
871	Mikkeller Black	17.5	NULL	NULL	NULL	11	Stout	NULL	NULL
368	Mikkeller Black Hole	13.1	70	1.024	35	11	Stout	56	Russian Imperial Stout
369	Mikkeller Cascade Single Hop	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
370	Mikkeller Czech-Style Pilsner	4.8	40	1.015	5	12	Pilsner	82	Czech Pilsener
371	Mikkeller Draft Bear	8	90	1.015	12	12	Pilsner	76	American Double / Imperial Pilsner
372	Mikkeller Fra Til (From To)	8	30	1.02	23	23	Porter	39	Baltic Porter
1746	Mikkeller I Beat YoU	9.75	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
373	Mikkeller It's Alive	8	28	1.011	4	32	Wild Ale	25	Belgian Strong Pale Ale
374	Mikkeller Jackie Brown	6	32	1.012	27	13	Brown Ale	4	American Brown Ale
375	Mikkeller Nelson Sauvin Single Hop IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
376	Mikkeller Not Just Another Wit	7.6	15	1.01	3	26	Wheat Beer	38	Witbier
377	Mikkeller Nugget Single Hop IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
378	Mikkeller Santa's Little Helper 2007	11	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
379	Mikkeller Santa's Little Helper 2008	11	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
380	Mikkeller Simcoe Single Hop IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
381	Mikkeller Stateside IPA	7	50	1.014	11	10	India Pale Ale	8	American IPA
382	Mikkeller USAlive!	8	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
383	Mikkeller Warrior Single Hop IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
872	Miller Icehouse	5.5	10	1.006	3	20	Lager	74	American Adjunct Lager
873	Miller MGD	4.7	10	1.006	3	20	Lager	74	American Adjunct Lager
874	Miller Mickey's Fine Malt Liquor	5.6	20	1.018	5	8	Misc	77	American Malt Liquor
384	Miller Miller Chill	4.2	10	1.006	3	44	Fruit/Vegetable	74	American Adjunct Lager
385	Miller Miller Genuine Draft Light 64	3	10	1.006	3	20	Lager	74	American Adjunct Lager
386	Miller Miller High Life	4.7	10	1.006	3	20	Lager	74	American Adjunct Lager
387	Miller Miller High Life Light	4.2	10	1.001	3	20	Lager	80	Light Lager
388	Miller Miller Lite	4.2	10	1.006	3	20	Lager	74	American Adjunct Lager
875	Miller Milwaukee's Best	4.3	10	1.006	3	20	Lager	74	American Adjunct Lager
876	Miller Milwaukee's Best Ice	5.9	10	1.006	3	20	Lager	74	American Adjunct Lager
877	Miller Milwaukee's Best Light	4.2	10	1.006	3	20	Lager	74	American Adjunct Lager
880	Miller Steel Reserve	8.1	NULL	NULL	NULL	8	Misc	NULL	NULL
1680	Minhas Simpler Times Lager	6.2	10	1.006	3	20	Lager	74	American Adjunct Lager
1681	Minhas Simpler Times Pilsner	5.5	35	1.01	4	12	Pilsner	90	German Pilsener
1321	Mission Amber Ale	5	38	1.013	16	38	Old Ale	59	Altbier
1322	Mission Blonde Ale	5	25	1.009	4	39	Kolsch	65	Kölsch
1323	Mission Hefeweizen	5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1324	Mission IPA	6.8	50	1.014	11	10	India Pale Ale	8	American IPA
1594	Molson Molson Canadian	5	10	1.006	3	20	Lager	74	American Adjunct Lager
1595	Molson Molson Golden	5	20	1.011	4	30	Blonde	3	American Blonde Ale
1596	Molson Molson Ice	5.6	10	1.006	3	20	Lager	74	American Adjunct Lager
1597	Molson Molson XXX	7.3	20	1.018	5	8	Misc	77	American Malt Liquor
1198	Moortgat Duvel	8.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
2103	Moortgat Duvel Green	6.8	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1201	Moortgat Maredsous 10	10	30	1.011	6	9	Tripel	37	Tripel
1199	Moortgat Maredsous 6	6	25	1.012	11	30	Blonde	23	Belgian Pale Ale
1200	Moortgat Maredsous 8	8	20	1.013	13	33	Dubbel	28	Dubbel
2024	Moosehead Lager	5	10	1.006	3	20	Lager	78	American Pale Lager
1325	Morland Old Speckled Hen	5.2	30	1.01	9	31	Pale Ale	46	English Pale Ale
1723	Moylans Dragoons	5	37	1.009	32	11	Stout	68	Irish Dry Stout
1720	Moylans Hopsickle	9.2	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1721	Moylans Kilt Lifter	8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1722	Moylans Moylander	8.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1724	Moylans Old Blarney	10	85	1.022	14	14	Barley Wine	2	American Barleywine
1970	Moylans Ryan Sullivan's Imperial Stout	10	70	1.024	35	11	Stout	56	Russian Imperial Stout
1725	Moylans Tipperary Pale Ale	5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1971	Murphy Murphy's Irish Red	5	22	1.011	14	8	Misc	69	Irish Red Ale
1326	Murphy Murphy's Irish Stout	4	37	1.009	32	11	Stout	68	Irish Dry Stout
2155	Mythos Mythos	5	NULL	NULL	NULL	20	Lager	NULL	NULL
1357	Nacional Dominicana Presidente	6	10	1.006	3	12	Pilsner	74	American Adjunct Lager
1330	Nethergate Augustinian Ale	5.2	30	1.01	9	31	Pale Ale	46	English Pale Ale
1331	Nethergate Old Growler	5.5	27	1.011	25	23	Porter	48	English Porter
389	New Belgium 1554	5.6	25	1.015	16	20	Lager	21	Belgian Dark Ale
741	New Belgium 2° Below Winter Ale	6.6	NULL	NULL	NULL	28	Bitter	NULL	NULL
742	New Belgium Abbey Ale	7	20	1.013	13	33	Dubbel	28	Dubbel
2157	New Belgium Belgian Style Blond	8.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2158	New Belgium Belgo IPA	8	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2159	New Belgium Biere De Mars	6.2	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2156	New Belgium Blue Paddle Pilsner	4.8	NULL	NULL	NULL	12	Pilsner	NULL	NULL
2160	New Belgium Dark Kriek	8	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2039	New Belgium Eric's Ale	7	17	1.01	8	32	Wild Ale	14	American Wild Ale
390	New Belgium Fat Tire	5.2	32	1.012	13	29	Amber	1	American Amber / Red Ale
391	New Belgium Giddy Up!	6	32	1.012	13	44	Fruit/Vegetable	1	American Amber / Red Ale
1737	New Belgium Hoptober	6	20	1.011	4	30	Blonde	3	American Blonde Ale
2161	New Belgium Imperial Berliner Weisse	7	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
743	New Belgium La Folie	6	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
2162	New Belgium Le Fleur Misseur	6.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
392	New Belgium Mighty Arrow	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1736	New Belgium Mighty Arrow	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
393	New Belgium Mothership Wit	4.8	15	1.01	3	26	Wheat Beer	38	Witbier
394	New Belgium Old Cherry	6.5	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1655	New Belgium Ranger IPA	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
2163	New Belgium Sahti	7.2	NULL	NULL	NULL	8	Misc	NULL	NULL
395	New Belgium Skinny Dip	4.2	20	1.011	4	30	Blonde	3	American Blonde Ale
396	New Belgium Springboard	6.2	25	1.012	11	44	Fruit/Vegetable	23	Belgian Pale Ale
397	New Belgium Sunshine Wheat	4.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
744	New Belgium Sunshine Wheat	4.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
2164	New Belgium Transatlantique Kriek	8	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
398	New Belgium Trippel	7.8	30	1.011	6	9	Tripel	37	Tripel
2165	New Belgium Vrienden Ale	8.5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
1853	New English Troopers Tipple	4.8	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1659	New Glarus Coffee Stout	5.75	55	1.016	35	11	Stout	12	American Stout
1660	New Glarus Crack'd Wheat	5.95	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1661	New Glarus Dancing Man Wheat	7.2	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1662	New Glarus Fat Squirrel Ale	5.8	20	1.011	22	13	Brown Ale	43	English Brown Ale
1663	New Glarus Hop Hearty Ale	6.1	50	1.014	11	10	India Pale Ale	8	American IPA
1664	New Glarus Raspberry Tart	4	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1623	New Glarus Spotted Cow	5.1	18	1.009	4	17	Cream Ale	17	Cream Ale
1665	New Glarus Stone Soup	5.3	25	1.012	11	30	Blonde	23	Belgian Pale Ale
1972	New Glarus Unplugged Enigma	5.5	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1332	New Glarus Wisconsin Belgian Red	5.1	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
977	New Holland Dark Tulip	9	30	1.011	6	9	Tripel	37	Tripel
399	New Holland Dragon's Milk	9	26	1.02	17	36	Strong Ale	50	English Strong Ale
978	New Holland Existential Hopwine	10.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
400	New Holland Full Circle	5.25	25	1.009	4	39	Kolsch	65	Kölsch
401	New Holland Golden Cap	7	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
402	New Holland Ichabod	4.8	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
979	New Holland Mad Hatter	5.8	50	1.014	11	10	India Pale Ale	8	American IPA
980	New Holland Night Tripper	10.8	NULL	NULL	NULL	11	Stout	NULL	NULL
981	New Holland Pilgrim's Dole	10	50	1.022	20	26	Wheat Beer	20	Wheatwine
982	New Holland The Poet	5.5	33	1.015	32	11	Stout	54	Oatmeal Stout
2025	New Zealand Breweries Steinlager	5	12	1.006	3	20	Lager	84	Euro Pale Lager
1335	Ninkasi Believer	6.9	32	1.012	13	29	Amber	1	American Amber / Red Ale
1336	Ninkasi Oatis	7.5	33	1.015	32	11	Stout	54	Oatmeal Stout
1333	Ninkasi Total Domination	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
1334	Ninkasi Tricerahops	8.8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1337	Nogne O Bitter	4.5	30	1.009	9	28	Bitter	42	English Bitter
1338	Nogne O Brown Ale	4.5	20	1.011	22	13	Brown Ale	43	English Brown Ale
1339	Nogne O Brun	6	25	1.015	16	36	Strong Ale	21	Belgian Dark Ale
1340	Nogne O God Jul	8.5	27	1.011	25	23	Porter	48	English Porter
1341	Nogne O Imperial Stout	9	70	1.024	35	11	Stout	56	Russian Imperial Stout
1342	Nogne O India Pale Ale	7.5	50	1.014	11	10	India Pale Ale	8	American IPA
1343	Nogne O Pale Ale	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1344	Nogne O Porter	7	27	1.011	25	23	Porter	48	English Porter
1345	Nogne O Tyttebaer	8	17	1.01	8	32	Wild Ale	14	American Wild Ale
983	North Coast Acme California IPA	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
989	North Coast Acme California Pale Ale	5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
990	North Coast Blue Star	4.5	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
991	North Coast Brother Thelonious	9	20	1.013	13	33	Dubbel	28	Dubbel
992	North Coast Cru D'or	8	20	1.013	13	33	Dubbel	28	Dubbel
993	North Coast Le Merle	7.9	NULL	NULL	NULL	24	Saison	NULL	NULL
994	North Coast Old No. 38 Stout	5.6	37	1.009	32	11	Stout	68	Irish Dry Stout
995	North Coast Old Plowshare Stout	5.7	55	1.016	35	11	Stout	12	American Stout
1329	North Coast Old Rasputin	9	70	1.024	35	11	Stout	56	Russian Imperial Stout
996	North Coast Old Stock Ale	12.5	45	1.019	16	38	Old Ale	55	Old Ale
997	North Coast Pranqster	7.6	28	1.011	4	31	Pale Ale	25	Belgian Strong Pale Ale
998	North Coast Red Seal Ale	5.5	NULL	NULL	NULL	29	Amber	NULL	NULL
999	North Coast Scrimshaw Pilsner	4.4	NULL	NULL	NULL	20	Lager	NULL	NULL
2166	Odell Brewing 5 Barrel Pale Ale	5.2	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1973	Odell Brewing 90 Shilling Ale	5.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
2167	Odell Brewing Bourbon Barrel Stout	10.5	NULL	NULL	NULL	11	Stout	NULL	NULL
2168	Odell Brewing Cutthroat Porter	5.1	NULL	NULL	NULL	23	Porter	NULL	NULL
2169	Odell Brewing Double Pilsner	8.1	NULL	NULL	NULL	12	Pilsner	NULL	NULL
2170	Odell Brewing Easy Street Wheat	4.6	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2171	Odell Brewing Isolation Ale	6	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2172	Odell Brewing Levity Amber Ale	5.1	NULL	NULL	NULL	29	Amber	NULL	NULL
1812	Odell Brewing Odell IPA	7	50	1.014	11	10	India Pale Ale	8	American IPA
2173	Odell Brewing Red Ale	6.5	NULL	NULL	NULL	29	Amber	NULL	NULL
1855	Odell Brewing Saboteur	10	17	1.01	8	32	Wild Ale	14	American Wild Ale
2174	Odell Brewing St. Lupulin	6.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2175	Oggi's Black Magic Stout	6.8	NULL	NULL	NULL	11	Stout	NULL	NULL
2176	Oggi's California Gold Blonde Ale	4.5	NULL	NULL	NULL	17	Cream Ale	NULL	NULL
2177	Oggi's Hop Juice Double IPA	9.4	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2178	Oggi's McGarvey's Scottish Ale	5	NULL	NULL	NULL	25	Scottish Style Ale	NULL	NULL
2179	Oggi's Paradise Pale Ale	4.8	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2180	Oggi's Sunset Amber Ale	5	NULL	NULL	NULL	29	Amber	NULL	NULL
2181	Oggi's Torrey Pines IPA	6.8	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
1172	Old Dominion Dominion Millennium Ale	11.4	52	1.024	15	14	Barley Wine	41	English Barleywine
1173	Old Dominion Dominion Oak Barrel Stout	5.2	55	1.016	35	11	Stout	12	American Stout
1346	Ommegang Abbey Ale	8.5	20	1.013	13	33	Dubbel	28	Dubbel
1347	Ommegang Adoration	10	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1638	Ommegang Biere de Mars	6.5	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1348	Ommegang BPA	6.2	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
1349	Ommegang Chocolate Indulgence	7	25	1.015	16	11	Stout	21	Belgian Dark Ale
1639	Ommegang Hennepin	7.7	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1640	Ommegang Ommegeddon	8	17	1.01	8	32	Wild Ale	14	American Wild Ale
1641	Ommegang Rare Vos	6.5	25	1.015	16	29	Amber	21	Belgian Dark Ale
1350	Ommegang Three Philosophers	9.8	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1351	Ommegang Tripel Perfection	8.9	30	1.011	6	9	Tripel	37	Tripel
1352	Ommegang Witte	5.1	15	1.01	3	26	Wheat Beer	38	Witbier
1799	Ommegang Zuur	6	15	1.015	19	32	Wild Ale	30	Flanders Oud Bruin
2182	Oriental Cass Fresh	4.5	NULL	NULL	NULL	20	Lager	NULL	NULL
2183	Oriental OB Lager	4.5	NULL	NULL	NULL	20	Lager	NULL	NULL
1718	Orkney Dark Island	4.6	18	1.012	13	25	Scottish Style Ale	72	Scottish Ale
1719	Orkney Dragonhead Stout	4	38	1.01	33	11	Stout	49	English Stout
1353	Orkney SkullSplitter	8.5	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1354	Orval Orval	6.9	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
39	Oskar Blues Dale's Pale Ale	6.5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
41	Oskar Blues Gordon	8.7	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
43	Oskar Blues Mamas Little Yella Pils	5.3	40	1.015	5	12	Pilsner	82	Czech Pilsener
40	Oskar Blues Old Chub	8	18	1.012	13	25	Scottish Style Ale	72	Scottish Ale
42	Oskar Blues Ten Fidy	10	70	1.024	35	11	Stout	56	Russian Imperial Stout
403	Otter Creek 15th Anniversary IPA	6.8	50	1.014	11	10	India Pale Ale	8	American IPA
